abundance	stdev	clade	location	lat	lon	depth	date
935	NA	HLI	BATS	31.6667	-64.1667	80	2003-03-23T00:00:00Z
133	NA	HLI	BATS	31.6667	-64.1667	100	2003-03-23T00:00:00Z
54.4	NA	HLI	BATS	31.6667	-64.1667	120	2003-03-23T00:00:00Z
38.9	NA	HLI	BATS	31.6667	-64.1667	140	2003-03-23T00:00:00Z
37.7	NA	HLI	BATS	31.6667	-64.1667	160	2003-03-23T00:00:00Z
6.13	NA	HLI	BATS	31.6667	-64.1667	180	2003-03-23T00:00:00Z
1.8	NA	HLI	BATS	31.6667	-64.1667	200	2003-03-23T00:00:00Z
474	NA	HLI	BATS	31.6667	-64.1667	1	2003-04-22T00:00:00Z
678	NA	HLI	BATS	31.6667	-64.1667	10	2003-04-22T00:00:00Z
942	NA	HLI	BATS	31.6667	-64.1667	20	2003-04-22T00:00:00Z
4560	NA	HLI	BATS	31.6667	-64.1667	40	2003-04-22T00:00:00Z
1850	NA	HLI	BATS	31.6667	-64.1667	60	2003-04-22T00:00:00Z
1250	NA	HLI	BATS	31.6667	-64.1667	80	2003-04-22T00:00:00Z
531	NA	HLI	BATS	31.6667	-64.1667	100	2003-04-22T00:00:00Z
3.7	NA	HLI	BATS	31.6667	-64.1667	120	2003-04-22T00:00:00Z
16.2	NA	HLI	BATS	31.6667	-64.1667	140	2003-04-22T00:00:00Z
9.54	NA	HLI	BATS	31.6667	-64.1667	160	2003-04-22T00:00:00Z
2.49	NA	HLI	BATS	31.6667	-64.1667	180	2003-04-22T00:00:00Z
0.673	NA	HLI	BATS	31.6667	-64.1667	200	2003-04-22T00:00:00Z
440	NA	HLI	BATS	31.6667	-64.1667	1	2003-05-20T00:00:00Z
502	NA	HLI	BATS	31.6667	-64.1667	10	2003-05-20T00:00:00Z
571	NA	HLI	BATS	31.6667	-64.1667	20	2003-05-20T00:00:00Z
764	NA	HLI	BATS	31.6667	-64.1667	40	2003-05-20T00:00:00Z
8200	NA	HLI	BATS	31.6667	-64.1667	60	2003-05-20T00:00:00Z
12400	NA	HLI	BATS	31.6667	-64.1667	80	2003-05-20T00:00:00Z
35.2	NA	HLI	BATS	31.6667	-64.1667	100	2003-05-20T00:00:00Z
9.27	NA	HLI	BATS	31.6667	-64.1667	120	2003-05-20T00:00:00Z
4.13	NA	HLI	BATS	31.6667	-64.1667	140	2003-05-20T00:00:00Z
2.29	NA	HLI	BATS	31.6667	-64.1667	160	2003-05-20T00:00:00Z
2.77	NA	HLI	BATS	31.6667	-64.1667	180	2003-05-20T00:00:00Z
0.65	NA	HLI	BATS	31.6667	-64.1667	200	2003-05-20T00:00:00Z
96.7	NA	HLI	BATS	31.6667	-64.1667	1	2003-07-04T00:00:00Z
59.3	NA	HLI	BATS	31.6667	-64.1667	10	2003-07-04T00:00:00Z
221	NA	HLI	BATS	31.6667	-64.1667	20	2003-07-04T00:00:00Z
9000	NA	HLI	BATS	31.6667	-64.1667	40	2003-07-04T00:00:00Z
20600	NA	HLI	BATS	31.6667	-64.1667	60	2003-07-04T00:00:00Z
24300	NA	HLI	BATS	31.6667	-64.1667	80	2003-07-04T00:00:00Z
531	NA	HLI	BATS	31.6667	-64.1667	100	2003-07-04T00:00:00Z
9.63	NA	HLI	BATS	31.6667	-64.1667	120	2003-07-04T00:00:00Z
4.12	NA	HLI	BATS	31.6667	-64.1667	140	2003-07-04T00:00:00Z
0.65	NA	HLI	BATS	31.6667	-64.1667	160	2003-07-04T00:00:00Z
0.65	NA	HLI	BATS	31.6667	-64.1667	180	2003-07-04T00:00:00Z
200	NA	HLI	BATS	31.6667	-64.1667	200	2003-07-04T00:00:00Z
27	NA	HLI	BATS	31.6667	-64.1667	1	2003-07-15T00:00:00Z
14.8	NA	HLI	BATS	31.6667	-64.1667	10	2003-07-15T00:00:00Z
109	NA	HLI	BATS	31.6667	-64.1667	20	2003-07-15T00:00:00Z
42.8	NA	HLI	BATS	31.6667	-64.1667	40	2003-07-15T00:00:00Z
8880	NA	HLI	BATS	31.6667	-64.1667	60	2003-07-15T00:00:00Z
41800	NA	HLI	BATS	31.6667	-64.1667	80	2003-07-15T00:00:00Z
20300	NA	HLI	BATS	31.6667	-64.1667	100	2003-07-15T00:00:00Z
251	NA	HLI	BATS	31.6667	-64.1667	120	2003-07-15T00:00:00Z
17.8	NA	HLI	BATS	31.6667	-64.1667	140	2003-07-15T00:00:00Z
3.35	NA	HLI	BATS	31.6667	-64.1667	160	2003-07-15T00:00:00Z
0.65	NA	HLI	BATS	31.6667	-64.1667	180	2003-07-15T00:00:00Z
0.65	NA	HLI	BATS	31.6667	-64.1667	200	2003-07-15T00:00:00Z
0.65	NA	HLI	BATS	31.6667	-64.1667	1	2003-08-12T00:00:00Z
0.65	NA	HLI	BATS	31.6667	-64.1667	10	2003-08-12T00:00:00Z
3.78	NA	HLI	BATS	31.6667	-64.1667	20	2003-08-12T00:00:00Z
1440	NA	HLI	BATS	31.6667	-64.1667	40	2003-08-12T00:00:00Z
7120	NA	HLI	BATS	31.6667	-64.1667	60	2003-08-12T00:00:00Z
17100	NA	HLI	BATS	31.6667	-64.1667	80	2003-08-12T00:00:00Z
19000	NA	HLI	BATS	31.6667	-64.1667	100	2003-08-12T00:00:00Z
6940	NA	HLI	BATS	31.6667	-64.1667	120	2003-08-12T00:00:00Z
18.9	NA	HLI	BATS	31.6667	-64.1667	140	2003-08-12T00:00:00Z
3.38	NA	HLI	BATS	31.6667	-64.1667	160	2003-08-12T00:00:00Z
0.65	NA	HLI	BATS	31.6667	-64.1667	180	2003-08-12T00:00:00Z
NA	NA	HLI	BATS	31.6667	-64.1667	200	2003-08-12T00:00:00Z
463	NA	HLI	BATS	31.6667	-64.1667	1	2003-09-19T00:00:00Z
464	NA	HLI	BATS	31.6667	-64.1667	10	2003-09-19T00:00:00Z
395	NA	HLI	BATS	31.6667	-64.1667	20	2003-09-19T00:00:00Z
759	NA	HLI	BATS	31.6667	-64.1667	40	2003-09-19T00:00:00Z
4310	NA	HLI	BATS	31.6667	-64.1667	60	2003-09-19T00:00:00Z
1050	NA	HLI	BATS	31.6667	-64.1667	80	2003-09-19T00:00:00Z
117	NA	HLI	BATS	31.6667	-64.1667	100	2003-09-19T00:00:00Z
0.65	NA	HLI	BATS	31.6667	-64.1667	120	2003-09-19T00:00:00Z
0.65	NA	HLI	BATS	31.6667	-64.1667	140	2003-09-19T00:00:00Z
1.3	NA	HLI	BATS	31.6667	-64.1667	160	2003-09-19T00:00:00Z
0.65	NA	HLI	BATS	31.6667	-64.1667	180	2003-09-19T00:00:00Z
0.65	NA	HLI	BATS	31.6667	-64.1667	200	2003-09-19T00:00:00Z
223	NA	HLI	BATS	31.6667	-64.1667	1	2003-10-07T00:00:00Z
160	NA	HLI	BATS	31.6667	-64.1667	10	2003-10-07T00:00:00Z
107	NA	HLI	BATS	31.6667	-64.1667	20	2003-10-07T00:00:00Z
154	NA	HLI	BATS	31.6667	-64.1667	40	2003-10-07T00:00:00Z
6810	NA	HLI	BATS	31.6667	-64.1667	60	2003-10-07T00:00:00Z
5250	NA	HLI	BATS	31.6667	-64.1667	80	2003-10-07T00:00:00Z
447	NA	HLI	BATS	31.6667	-64.1667	100	2003-10-07T00:00:00Z
37.3	NA	HLI	BATS	31.6667	-64.1667	120	2003-10-07T00:00:00Z
8.46	NA	HLI	BATS	31.6667	-64.1667	140	2003-10-07T00:00:00Z
0.65	NA	HLI	BATS	31.6667	-64.1667	160	2003-10-07T00:00:00Z
1.02	NA	HLI	BATS	31.6667	-64.1667	180	2003-10-07T00:00:00Z
0.65	NA	HLI	BATS	31.6667	-64.1667	200	2003-10-07T00:00:00Z
126	NA	HLI	BATS	31.6667	-64.1667	1	2003-11-04T00:00:00Z
120	NA	HLI	BATS	31.6667	-64.1667	10	2003-11-04T00:00:00Z
171	NA	HLI	BATS	31.6667	-64.1667	20	2003-11-04T00:00:00Z
148	NA	HLI	BATS	31.6667	-64.1667	40	2003-11-04T00:00:00Z
144	NA	HLI	BATS	31.6667	-64.1667	60	2003-11-04T00:00:00Z
216	NA	HLI	BATS	31.6667	-64.1667	80	2003-11-04T00:00:00Z
14.5	NA	HLI	BATS	31.6667	-64.1667	100	2003-11-04T00:00:00Z
4.19	NA	HLI	BATS	31.6667	-64.1667	120	2003-11-04T00:00:00Z
2.1	NA	HLI	BATS	31.6667	-64.1667	140	2003-11-04T00:00:00Z
0.935	NA	HLI	BATS	31.6667	-64.1667	160	2003-11-04T00:00:00Z
0.65	NA	HLI	BATS	31.6667	-64.1667	180	2003-11-04T00:00:00Z
0.65	NA	HLI	BATS	31.6667	-64.1667	200	2003-11-04T00:00:00Z
693	NA	HLI	BATS	31.6667	-64.1667	1	2003-12-02T00:00:00Z
537	NA	HLI	BATS	31.6667	-64.1667	10	2003-12-02T00:00:00Z
686	NA	HLI	BATS	31.6667	-64.1667	20	2003-12-02T00:00:00Z
310	NA	HLI	BATS	31.6667	-64.1667	40	2003-12-02T00:00:00Z
616	NA	HLI	BATS	31.6667	-64.1667	60	2003-12-02T00:00:00Z
3090	NA	HLI	BATS	31.6667	-64.1667	80	2003-12-02T00:00:00Z
148	NA	HLI	BATS	31.6667	-64.1667	100	2003-12-02T00:00:00Z
7.32	NA	HLI	BATS	31.6667	-64.1667	120	2003-12-02T00:00:00Z
0.65	NA	HLI	BATS	31.6667	-64.1667	140	2003-12-02T00:00:00Z
0.65	NA	HLI	BATS	31.6667	-64.1667	160	2003-12-02T00:00:00Z
0.65	NA	HLI	BATS	31.6667	-64.1667	180	2003-12-02T00:00:00Z
0.73	NA	HLI	BATS	31.6667	-64.1667	200	2003-12-02T00:00:00Z
372	NA	HLI	BATS	31.6667	-64.1667	1	2004-01-27T00:00:00Z
228	NA	HLI	BATS	31.6667	-64.1667	10	2004-01-27T00:00:00Z
188	NA	HLI	BATS	31.6667	-64.1667	20	2004-01-27T00:00:00Z
129	NA	HLI	BATS	31.6667	-64.1667	40	2004-01-27T00:00:00Z
238	NA	HLI	BATS	31.6667	-64.1667	60	2004-01-27T00:00:00Z
321	NA	HLI	BATS	31.6667	-64.1667	80	2004-01-27T00:00:00Z
247	NA	HLI	BATS	31.6667	-64.1667	100	2004-01-27T00:00:00Z
173	NA	HLI	BATS	31.6667	-64.1667	120	2004-01-27T00:00:00Z
37.2	NA	HLI	BATS	31.6667	-64.1667	140	2004-01-27T00:00:00Z
0.65	NA	HLI	BATS	31.6667	-64.1667	160	2004-01-27T00:00:00Z
0.65	NA	HLI	BATS	31.6667	-64.1667	180	2004-01-27T00:00:00Z
0.65	NA	HLI	BATS	31.6667	-64.1667	200	2004-01-27T00:00:00Z
565	NA	HLI	BATS	31.6667	-64.1667	1	2004-02-14T00:00:00Z
864	NA	HLI	BATS	31.6667	-64.1667	10	2004-02-14T00:00:00Z
779	NA	HLI	BATS	31.6667	-64.1667	20	2004-02-14T00:00:00Z
862	NA	HLI	BATS	31.6667	-64.1667	40	2004-02-14T00:00:00Z
605	NA	HLI	BATS	31.6667	-64.1667	60	2004-02-14T00:00:00Z
283	NA	HLI	BATS	31.6667	-64.1667	80	2004-02-14T00:00:00Z
848	NA	HLI	BATS	31.6667	-64.1667	100	2004-02-14T00:00:00Z
448	NA	HLI	BATS	31.6667	-64.1667	120	2004-02-14T00:00:00Z
494	NA	HLI	BATS	31.6667	-64.1667	140	2004-02-14T00:00:00Z
188	NA	HLI	BATS	31.6667	-64.1667	160	2004-02-14T00:00:00Z
133	NA	HLI	BATS	31.6667	-64.1667	180	2004-02-14T00:00:00Z
1.92	NA	HLI	BATS	31.6667	-64.1667	200	2004-02-14T00:00:00Z
795	258	HLI	BATS	31.6667	-64.1667	1	2004-02-24T00:00:00Z
765	NA	HLI	BATS	31.6667	-64.1667	10	2004-02-24T00:00:00Z
1010	89.7	HLI	BATS	31.6667	-64.1667	20	2004-02-24T00:00:00Z
925	63.7	HLI	BATS	31.6667	-64.1667	40	2004-02-24T00:00:00Z
776	7.65	HLI	BATS	31.6667	-64.1667	60	2004-02-24T00:00:00Z
835	37	HLI	BATS	31.6667	-64.1667	80	2004-02-24T00:00:00Z
523	120	HLI	BATS	31.6667	-64.1667	100	2004-02-24T00:00:00Z
360	15.9	HLI	BATS	31.6667	-64.1667	120	2004-02-24T00:00:00Z
744	0	HLI	BATS	31.6667	-64.1667	140	2004-02-24T00:00:00Z
492	32.7	HLI	BATS	31.6667	-64.1667	160	2004-02-24T00:00:00Z
1.06	0.573	HLI	BATS	31.6667	-64.1667	180	2004-02-24T00:00:00Z
0.65	0	HLI	BATS	31.6667	-64.1667	200	2004-02-24T00:00:00Z
826	37	HLI	BATS	31.6667	-64.1667	1	2004-03-10T00:00:00Z
853	118	HLI	BATS	31.6667	-64.1667	10	2004-03-10T00:00:00Z
998	180	HLI	BATS	31.6667	-64.1667	20	2004-03-10T00:00:00Z
1070	95.5	HLI	BATS	31.6667	-64.1667	40	2004-03-10T00:00:00Z
1040	126	HLI	BATS	31.6667	-64.1667	60	2004-03-10T00:00:00Z
1160	148	HLI	BATS	31.6667	-64.1667	80	2004-03-10T00:00:00Z
320	41.7	HLI	BATS	31.6667	-64.1667	100	2004-03-10T00:00:00Z
227	35.5	HLI	BATS	31.6667	-64.1667	120	2004-03-10T00:00:00Z
20.7	5.79	HLI	BATS	31.6667	-64.1667	140	2004-03-10T00:00:00Z
2.71	0.191	HLI	BATS	31.6667	-64.1667	160	2004-03-10T00:00:00Z
0.836	NA	HLI	BATS	31.6667	-64.1667	180	2004-03-10T00:00:00Z
2.55	NA	HLI	BATS	31.6667	-64.1667	200	2004-03-10T00:00:00Z
624	27.2	HLI	BATS	31.6667	-64.1667	1	2004-03-23T00:00:00Z
644	64.3	HLI	BATS	31.6667	-64.1667	10	2004-03-23T00:00:00Z
722	62.3	HLI	BATS	31.6667	-64.1667	20	2004-03-23T00:00:00Z
519	104	HLI	BATS	31.6667	-64.1667	40	2004-03-23T00:00:00Z
1030	149	HLI	BATS	31.6667	-64.1667	60	2004-03-23T00:00:00Z
724	71	HLI	BATS	31.6667	-64.1667	80	2004-03-23T00:00:00Z
781	123	HLI	BATS	31.6667	-64.1667	100	2004-03-23T00:00:00Z
891	67.7	HLI	BATS	31.6667	-64.1667	120	2004-03-23T00:00:00Z
435	152	HLI	BATS	31.6667	-64.1667	140	2004-03-23T00:00:00Z
273	33.9	HLI	BATS	31.6667	-64.1667	160	2004-03-23T00:00:00Z
100	15.5	HLI	BATS	31.6667	-64.1667	180	2004-03-23T00:00:00Z
83.8	6.87	HLI	BATS	31.6667	-64.1667	200	2004-03-23T00:00:00Z
1230	114	HLI	BATS	31.6667	-64.1667	1	2004-04-07T00:00:00Z
1020	646	HLI	BATS	31.6667	-64.1667	10	2004-04-07T00:00:00Z
1150	140	HLI	BATS	31.6667	-64.1667	20	2004-04-07T00:00:00Z
1180	84	HLI	BATS	31.6667	-64.1667	40	2004-04-07T00:00:00Z
81.4	11.4	HLI	BATS	31.6667	-64.1667	60	2004-04-07T00:00:00Z
726	570	HLI	BATS	31.6667	-64.1667	80	2004-04-07T00:00:00Z
675	604	HLI	BATS	31.6667	-64.1667	100	2004-04-07T00:00:00Z
247	58.3	HLI	BATS	31.6667	-64.1667	120	2004-04-07T00:00:00Z
301	90.8	HLI	BATS	31.6667	-64.1667	140	2004-04-07T00:00:00Z
312	29.4	HLI	BATS	31.6667	-64.1667	160	2004-04-07T00:00:00Z
289	36.4	HLI	BATS	31.6667	-64.1667	180	2004-04-07T00:00:00Z
3.04	NA	HLI	BATS	31.6667	-64.1667	200	2004-04-07T00:00:00Z
1110	74.6	HLI	BATS	31.6667	-64.1667	1	2004-04-21T00:00:00Z
1150	983	HLI	BATS	31.6667	-64.1667	10	2004-04-21T00:00:00Z
817	537	HLI	BATS	31.6667	-64.1667	20	2004-04-21T00:00:00Z
1750	911	HLI	BATS	31.6667	-64.1667	40	2004-04-21T00:00:00Z
931	1050	HLI	BATS	31.6667	-64.1667	60	2004-04-21T00:00:00Z
1190	61.6	HLI	BATS	31.6667	-64.1667	80	2004-04-21T00:00:00Z
405	442	HLI	BATS	31.6667	-64.1667	100	2004-04-21T00:00:00Z
209	234	HLI	BATS	31.6667	-64.1667	120	2004-04-21T00:00:00Z
220	NA	HLI	BATS	31.6667	-64.1667	140	2004-04-21T00:00:00Z
232	95.7	HLI	BATS	31.6667	-64.1667	160	2004-04-21T00:00:00Z
124	65.7	HLI	BATS	31.6667	-64.1667	180	2004-04-21T00:00:00Z
34.2	30.2	HLI	BATS	31.6667	-64.1667	200	2004-04-21T00:00:00Z
282	46.8	HLI	BATS	31.6667	-64.1667	1	2004-05-18T00:00:00Z
197	142	HLI	BATS	31.6667	-64.1667	10	2004-05-18T00:00:00Z
715	65.1	HLI	BATS	31.6667	-64.1667	20	2004-05-18T00:00:00Z
833	933	HLI	BATS	31.6667	-64.1667	40	2004-05-18T00:00:00Z
2830	260	HLI	BATS	31.6667	-64.1667	60	2004-05-18T00:00:00Z
575	197	HLI	BATS	31.6667	-64.1667	80	2004-05-18T00:00:00Z
119	47.4	HLI	BATS	31.6667	-64.1667	100	2004-05-18T00:00:00Z
179	147	HLI	BATS	31.6667	-64.1667	120	2004-05-18T00:00:00Z
58.6	13.2	HLI	BATS	31.6667	-64.1667	140	2004-05-18T00:00:00Z
12.3	2.43	HLI	BATS	31.6667	-64.1667	160	2004-05-18T00:00:00Z
0.704	0.0768	HLI	BATS	31.6667	-64.1667	180	2004-05-18T00:00:00Z
0.65	NA	HLI	BATS	31.6667	-64.1667	200	2004-05-18T00:00:00Z
598	140	HLI	BATS	31.6667	-64.1667	1	2004-06-15T00:00:00Z
723	48.2	HLI	BATS	31.6667	-64.1667	10	2004-06-15T00:00:00Z
753	164	HLI	BATS	31.6667	-64.1667	20	2004-06-15T00:00:00Z
2590	2350	HLI	BATS	31.6667	-64.1667	40	2004-06-15T00:00:00Z
9150	159	HLI	BATS	31.6667	-64.1667	60	2004-06-15T00:00:00Z
8820	861	HLI	BATS	31.6667	-64.1667	80	2004-06-15T00:00:00Z
121	137	HLI	BATS	31.6667	-64.1667	100	2004-06-15T00:00:00Z
9.95	7.58	HLI	BATS	31.6667	-64.1667	120	2004-06-15T00:00:00Z
1.14	0.661	HLI	BATS	31.6667	-64.1667	140	2004-06-15T00:00:00Z
1.59	1.16	HLI	BATS	31.6667	-64.1667	160	2004-06-15T00:00:00Z
0.65	NA	HLI	BATS	31.6667	-64.1667	180	2004-06-15T00:00:00Z
0.65	NA	HLI	BATS	31.6667	-64.1667	200	2004-06-15T00:00:00Z
93.4	NA	HLI	BATS	31.6667	-64.1667	1	2004-07-14T00:00:00Z
93.4	20.5	HLI	BATS	31.6667	-64.1667	10	2004-07-14T00:00:00Z
350	53.7	HLI	BATS	31.6667	-64.1667	20	2004-07-14T00:00:00Z
3600	1430	HLI	BATS	31.6667	-64.1667	40	2004-07-14T00:00:00Z
10300	458	HLI	BATS	31.6667	-64.1667	60	2004-07-14T00:00:00Z
5500	5660	HLI	BATS	31.6667	-64.1667	80	2004-07-14T00:00:00Z
12500	554	HLI	BATS	31.6667	-64.1667	100	2004-07-14T00:00:00Z
533	61.2	HLI	BATS	31.6667	-64.1667	120	2004-07-14T00:00:00Z
523	268	HLI	BATS	31.6667	-64.1667	140	2004-07-14T00:00:00Z
27.6	7.88	HLI	BATS	31.6667	-64.1667	160	2004-07-14T00:00:00Z
72	2.84	HLI	BATS	31.6667	-64.1667	180	2004-07-14T00:00:00Z
49.3	6.69	HLI	BATS	31.6667	-64.1667	200	2004-07-14T00:00:00Z
2.69	0.059	HLI	BATS	31.6667	-64.1667	1	2004-08-17T00:00:00Z
2.72	NA	HLI	BATS	31.6667	-64.1667	10	2004-08-17T00:00:00Z
4.02	2.19	HLI	BATS	31.6667	-64.1667	20	2004-08-17T00:00:00Z
14.5	7.43	HLI	BATS	31.6667	-64.1667	40	2004-08-17T00:00:00Z
428	104	HLI	BATS	31.6667	-64.1667	60	2004-08-17T00:00:00Z
3660	56.7	HLI	BATS	31.6667	-64.1667	80	2004-08-17T00:00:00Z
12300	583	HLI	BATS	31.6667	-64.1667	100	2004-08-17T00:00:00Z
7430	1490	HLI	BATS	31.6667	-64.1667	120	2004-08-17T00:00:00Z
99.6	13.8	HLI	BATS	31.6667	-64.1667	140	2004-08-17T00:00:00Z
43.4	6.57	HLI	BATS	31.6667	-64.1667	160	2004-08-17T00:00:00Z
3.5	1.06	HLI	BATS	31.6667	-64.1667	180	2004-08-17T00:00:00Z
2.72	NA	HLI	BATS	31.6667	-64.1667	200	2004-08-17T00:00:00Z
1980	183	HLI	BATS	31.6667	-64.1667	1	2004-09-14T00:00:00Z
2600	150	HLI	BATS	31.6667	-64.1667	10	2004-09-14T00:00:00Z
2210	309	HLI	BATS	31.6667	-64.1667	20	2004-09-14T00:00:00Z
2130	94.7	HLI	BATS	31.6667	-64.1667	40	2004-09-14T00:00:00Z
1730	71.6	HLI	BATS	31.6667	-64.1667	60	2004-09-14T00:00:00Z
1350	145	HLI	BATS	31.6667	-64.1667	80	2004-09-14T00:00:00Z
26.8	7.06	HLI	BATS	31.6667	-64.1667	100	2004-09-14T00:00:00Z
8.58	1.98	HLI	BATS	31.6667	-64.1667	120	2004-09-14T00:00:00Z
4.61	3.44	HLI	BATS	31.6667	-64.1667	140	2004-09-14T00:00:00Z
3.22	2.39	HLI	BATS	31.6667	-64.1667	160	2004-09-14T00:00:00Z
36.2	5.31	HLI	BATS	31.6667	-64.1667	180	2004-09-14T00:00:00Z
1.79	0.986	HLI	BATS	31.6667	-64.1667	200	2004-09-14T00:00:00Z
1030	50.6	HLI	BATS	31.6667	-64.1667	1	2004-10-13T00:00:00Z
1080	111	HLI	BATS	31.6667	-64.1667	10	2004-10-13T00:00:00Z
1260	52	HLI	BATS	31.6667	-64.1667	20	2004-10-13T00:00:00Z
1570	160	HLI	BATS	31.6667	-64.1667	40	2004-10-13T00:00:00Z
19900	4950	HLI	BATS	31.6667	-64.1667	60	2004-10-13T00:00:00Z
121	19.4	HLI	BATS	31.6667	-64.1667	80	2004-10-13T00:00:00Z
123	16.3	HLI	BATS	31.6667	-64.1667	100	2004-10-13T00:00:00Z
23.2	8.18	HLI	BATS	31.6667	-64.1667	120	2004-10-13T00:00:00Z
6.13	2.35	HLI	BATS	31.6667	-64.1667	140	2004-10-13T00:00:00Z
0.815	NA	HLI	BATS	31.6667	-64.1667	160	2004-10-13T00:00:00Z
0.65	NA	HLI	BATS	31.6667	-64.1667	180	2004-10-13T00:00:00Z
0.65	NA	HLI	BATS	31.6667	-64.1667	200	2004-10-13T00:00:00Z
18.6	10.7	HLI	BATS	31.6667	-64.1667	1	2004-11-12T00:00:00Z
14.8	1.86	HLI	BATS	31.6667	-64.1667	10	2004-11-12T00:00:00Z
19.9	12.3	HLI	BATS	31.6667	-64.1667	20	2004-11-12T00:00:00Z
11300	866	HLI	BATS	31.6667	-64.1667	40	2004-11-12T00:00:00Z
27400	3500	HLI	BATS	31.6667	-64.1667	60	2004-11-12T00:00:00Z
33900	4780	HLI	BATS	31.6667	-64.1667	80	2004-11-12T00:00:00Z
943	73.3	HLI	BATS	31.6667	-64.1667	100	2004-11-12T00:00:00Z
44.9	11.1	HLI	BATS	31.6667	-64.1667	120	2004-11-12T00:00:00Z
10.3	2.69	HLI	BATS	31.6667	-64.1667	140	2004-11-12T00:00:00Z
4.44	4.14	HLI	BATS	31.6667	-64.1667	160	2004-11-12T00:00:00Z
4.15	NA	HLI	BATS	31.6667	-64.1667	180	2004-11-12T00:00:00Z
3.86	2.09	HLI	BATS	31.6667	-64.1667	200	2004-11-12T00:00:00Z
806	90.6	HLI	BATS	31.6667	-64.1667	1	2004-12-08T00:00:00Z
696	64.8	HLI	BATS	31.6667	-64.1667	10	2004-12-08T00:00:00Z
874	105	HLI	BATS	31.6667	-64.1667	20	2004-12-08T00:00:00Z
843	30.9	HLI	BATS	31.6667	-64.1667	40	2004-12-08T00:00:00Z
1710	79.9	HLI	BATS	31.6667	-64.1667	60	2004-12-08T00:00:00Z
2310	333	HLI	BATS	31.6667	-64.1667	80	2004-12-08T00:00:00Z
2900	373	HLI	BATS	31.6667	-64.1667	100	2004-12-08T00:00:00Z
8.58	2.73	HLI	BATS	31.6667	-64.1667	120	2004-12-08T00:00:00Z
2.4	NA	HLI	BATS	31.6667	-64.1667	140	2004-12-08T00:00:00Z
0.65	NA	HLI	BATS	31.6667	-64.1667	160	2004-12-08T00:00:00Z
0.65	NA	HLI	BATS	31.6667	-64.1667	180	2004-12-08T00:00:00Z
0.65	NA	HLI	BATS	31.6667	-64.1667	200	2004-12-08T00:00:00Z
1930	269	HLI	BATS	31.6667	-64.1667	1	2005-01-27T00:00:00Z
1650	134	HLI	BATS	31.6667	-64.1667	10	2005-01-27T00:00:00Z
1890	227	HLI	BATS	31.6667	-64.1667	20	2005-01-27T00:00:00Z
2060	47.1	HLI	BATS	31.6667	-64.1667	40	2005-01-27T00:00:00Z
1690	86.2	HLI	BATS	31.6667	-64.1667	60	2005-01-27T00:00:00Z
1230	162	HLI	BATS	31.6667	-64.1667	80	2005-01-27T00:00:00Z
1410	80.7	HLI	BATS	31.6667	-64.1667	100	2005-01-27T00:00:00Z
1200	75.9	HLI	BATS	31.6667	-64.1667	120	2005-01-27T00:00:00Z
1150	38	HLI	BATS	31.6667	-64.1667	140	2005-01-27T00:00:00Z
3.67	2.8	HLI	BATS	31.6667	-64.1667	160	2005-01-27T00:00:00Z
4.27	NA	HLI	BATS	31.6667	-64.1667	180	2005-01-27T00:00:00Z
4.86	NA	HLI	BATS	31.6667	-64.1667	200	2005-01-27T00:00:00Z
653	68	HLI	BATS	31.6667	-64.1667	1	2005-02-24T00:00:00Z
513	174	HLI	BATS	31.6667	-64.1667	10	2005-02-24T00:00:00Z
596	172	HLI	BATS	31.6667	-64.1667	20	2005-02-24T00:00:00Z
572	279	HLI	BATS	31.6667	-64.1667	40	2005-02-24T00:00:00Z
427	71.8	HLI	BATS	31.6667	-64.1667	60	2005-02-24T00:00:00Z
351	110	HLI	BATS	31.6667	-64.1667	80	2005-02-24T00:00:00Z
410	201	HLI	BATS	31.6667	-64.1667	100	2005-02-24T00:00:00Z
352	95.5	HLI	BATS	31.6667	-64.1667	120	2005-02-24T00:00:00Z
243	64.8	HLI	BATS	31.6667	-64.1667	140	2005-02-24T00:00:00Z
157	31.5	HLI	BATS	31.6667	-64.1667	160	2005-02-24T00:00:00Z
79.3	NA	HLI	BATS	31.6667	-64.1667	180	2005-02-24T00:00:00Z
1.57	NA	HLI	BATS	31.6667	-64.1667	200	2005-02-24T00:00:00Z
605	125	HLI	BATS	31.6667	-64.1667	1	2005-03-08T00:00:00Z
644	120	HLI	BATS	31.6667	-64.1667	10	2005-03-08T00:00:00Z
679	87.7	HLI	BATS	31.6667	-64.1667	20	2005-03-08T00:00:00Z
868	84.9	HLI	BATS	31.6667	-64.1667	40	2005-03-08T00:00:00Z
640	94.8	HLI	BATS	31.6667	-64.1667	60	2005-03-08T00:00:00Z
449	64.3	HLI	BATS	31.6667	-64.1667	80	2005-03-08T00:00:00Z
455	85.4	HLI	BATS	31.6667	-64.1667	100	2005-03-08T00:00:00Z
489	45	HLI	BATS	31.6667	-64.1667	120	2005-03-08T00:00:00Z
499	76	HLI	BATS	31.6667	-64.1667	140	2005-03-08T00:00:00Z
496	25.9	HLI	BATS	31.6667	-64.1667	160	2005-03-08T00:00:00Z
415	15.8	HLI	BATS	31.6667	-64.1667	180	2005-03-08T00:00:00Z
359	35.2	HLI	BATS	31.6667	-64.1667	200	2005-03-08T00:00:00Z
3840	142	HLI	BATS	31.6667	-64.1667	1	2005-03-21T00:00:00Z
